"","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","genre"
"304",0.248,0.988,2,-3.74,1,0.144,5.87e-05,0.84,0.323,0.149,115.301,"audio_features","6b6uLZsoGhObYexIxnRbIb","spotify:track:6b6uLZsoGhObYexIxnRbIb","https://api.spotify.com/v1/tracks/6b6uLZsoGhObYexIxnRbIb","https://api.spotify.com/v1/audio-analysis/6b6uLZsoGhObYexIxnRbIb",311200,4,"heavy-metal"
"305",0.367,0.997,1,-2.695,0,0.228,0.00097,0.0802,0.0776,0.0567,115.024,"audio_features","3kBV6iIyeT5SCvGcVyg4pJ","spotify:track:3kBV6iIyeT5SCvGcVyg4pJ","https://api.spotify.com/v1/tracks/3kBV6iIyeT5SCvGcVyg4pJ","https://api.spotify.com/v1/audio-analysis/3kBV6iIyeT5SCvGcVyg4pJ",230667,4,"heavy-metal"
"306",0.429,0.809,2,-4.588,0,0.0369,8.6e-06,0.487,0.119,0.387,113.044,"audio_features","42mfKZYxRxtEbO9jRhcYNJ","spotify:track:42mfKZYxRxtEbO9jRhcYNJ","https://api.spotify.com/v1/tracks/42mfKZYxRxtEbO9jRhcYNJ","https://api.spotify.com/v1/audio-analysis/42mfKZYxRxtEbO9jRhcYNJ",290187,4,"heavy-metal"
"307",0.247,0.995,7,-8.27,1,0.177,6.81e-06,0.944,0.172,0.0471,124.374,"audio_features","2pj2VXKSBRTmV8nuiaCKd2","spotify:track:2pj2VXKSBRTmV8nuiaCKd2","https://api.spotify.com/v1/tracks/2pj2VXKSBRTmV8nuiaCKd2","https://api.spotify.com/v1/audio-analysis/2pj2VXKSBRTmV8nuiaCKd2",192000,4,"heavy-metal"
"308",0.493,0.939,9,-4.164,0,0.0663,1.8e-05,0.00367,0.128,0.274,136.065,"audio_features","3IVjVJ21z8pLZIxyvw6rpJ","spotify:track:3IVjVJ21z8pLZIxyvw6rpJ","https://api.spotify.com/v1/tracks/3IVjVJ21z8pLZIxyvw6rpJ","https://api.spotify.com/v1/audio-analysis/3IVjVJ21z8pLZIxyvw6rpJ",199613,4,"heavy-metal"
"309",0.33,0.841,1,-5.303,1,0.0562,0.000292,0.000262,0.061,0.672,106.807,"audio_features","2Q6Knqq0R7baKPuo0bgMCU","spotify:track:2Q6Knqq0R7baKPuo0bgMCU","https://api.spotify.com/v1/tracks/2Q6Knqq0R7baKPuo0bgMCU","https://api.spotify.com/v1/audio-analysis/2Q6Knqq0R7baKPuo0bgMCU",242453,4,"heavy-metal"
"310",0.437,0.948,4,-6.041,0,0.0554,0.000716,0.000261,0.146,0.361,96.72,"audio_features","3w9zHVKI28aUPZTxq8oDC6","spotify:track:3w9zHVKI28aUPZTxq8oDC6","https://api.spotify.com/v1/tracks/3w9zHVKI28aUPZTxq8oDC6","https://api.spotify.com/v1/audio-analysis/3w9zHVKI28aUPZTxq8oDC6",222440,4,"heavy-metal"
"311",0.312,0.971,3,-5.139,1,0.0785,1.46e-05,0.0109,0.746,0.203,160.009,"audio_features","0VIsn60cvchrocLoaJ87GM","spotify:track:0VIsn60cvchrocLoaJ87GM","https://api.spotify.com/v1/tracks/0VIsn60cvchrocLoaJ87GM","https://api.spotify.com/v1/audio-analysis/0VIsn60cvchrocLoaJ87GM",316675,4,"heavy-metal"
"312",0.358,0.962,0,-4.521,1,0.115,1.83e-05,0.000324,0.316,0.204,133.874,"audio_features","46PDxEshU0SPeKY36Pu3FY","spotify:track:46PDxEshU0SPeKY36Pu3FY","https://api.spotify.com/v1/tracks/46PDxEshU0SPeKY36Pu3FY","https://api.spotify.com/v1/audio-analysis/46PDxEshU0SPeKY36Pu3FY",314040,4,"heavy-metal"
"313",0.477,0.941,6,-1.35,0,0.0672,0.000431,0.000957,0.058,0.231,175.055,"audio_features","1VbYQN8vCJwT96D2lRB53d","spotify:track:1VbYQN8vCJwT96D2lRB53d","https://api.spotify.com/v1/tracks/1VbYQN8vCJwT96D2lRB53d","https://api.spotify.com/v1/audio-analysis/1VbYQN8vCJwT96D2lRB53d",246464,4,"heavy-metal"
"314",0.514,0.817,4,-5.691,1,0.0418,6.75e-05,4.47e-06,0.133,0.209,122.001,"audio_features","3g7ELVxKlyTz6IrSNh0MI7","spotify:track:3g7ELVxKlyTz6IrSNh0MI7","https://api.spotify.com/v1/tracks/3g7ELVxKlyTz6IrSNh0MI7","https://api.spotify.com/v1/audio-analysis/3g7ELVxKlyTz6IrSNh0MI7",209120,4,"heavy-metal"
"315",0.357,0.944,8,-5.327,1,0.0493,8.49e-06,0.000308,0.561,0.496,199.948,"audio_features","0wC8UdkflVFiR95fL55Uzd","spotify:track:0wC8UdkflVFiR95fL55Uzd","https://api.spotify.com/v1/tracks/0wC8UdkflVFiR95fL55Uzd","https://api.spotify.com/v1/audio-analysis/0wC8UdkflVFiR95fL55Uzd",230160,4,"heavy-metal"
"316",0.266,0.989,0,-3.976,1,0.114,3.76e-05,0.00388,0.083,0.0376,115.021,"audio_features","3cn79MOfraSsCHdeOYm65b","spotify:track:3cn79MOfraSsCHdeOYm65b","https://api.spotify.com/v1/tracks/3cn79MOfraSsCHdeOYm65b","https://api.spotify.com/v1/audio-analysis/3cn79MOfraSsCHdeOYm65b",486189,4,"heavy-metal"
"317",0.441,0.95,3,-3.737,1,0.055,0.00134,0.884,0.15,0.257,99.53,"audio_features","7FDSDmS5qP3ZA3vRVVN2fV","spotify:track:7FDSDmS5qP3ZA3vRVVN2fV","https://api.spotify.com/v1/tracks/7FDSDmS5qP3ZA3vRVVN2fV","https://api.spotify.com/v1/audio-analysis/7FDSDmS5qP3ZA3vRVVN2fV",273706,4,"heavy-metal"
"318",0.286,0.856,4,-6.777,0,0.0585,0.0238,0.0542,0.487,0.696,162.12,"audio_features","2pxAohyJptQWTQ5ZRWYijN","spotify:track:2pxAohyJptQWTQ5ZRWYijN","https://api.spotify.com/v1/tracks/2pxAohyJptQWTQ5ZRWYijN","https://api.spotify.com/v1/audio-analysis/2pxAohyJptQWTQ5ZRWYijN",250973,4,"heavy-metal"
"319",0.244,0.998,1,-5.619,0,0.0925,8.64e-06,0.882,0.287,0.192,114.914,"audio_features","5p2sCetlJ6D0KiBljKwmLb","spotify:track:5p2sCetlJ6D0KiBljKwmLb","https://api.spotify.com/v1/tracks/5p2sCetlJ6D0KiBljKwmLb","https://api.spotify.com/v1/audio-analysis/5p2sCetlJ6D0KiBljKwmLb",442758,4,"heavy-metal"
"320",0.335,0.946,2,-6.233,1,0.126,0.000278,0.0305,0.136,0.305,153.429,"audio_features","0QRxtcxL31dRAeiUUuENPu","spotify:track:0QRxtcxL31dRAeiUUuENPu","https://api.spotify.com/v1/tracks/0QRxtcxL31dRAeiUUuENPu","https://api.spotify.com/v1/audio-analysis/0QRxtcxL31dRAeiUUuENPu",287480,4,"heavy-metal"
"321",0.274,0.726,9,-11.541,1,0.0449,0.000212,0.0113,0.0993,0.426,146.449,"audio_features","4vJr55lngvhSM8WIh9CjQc","spotify:track:4vJr55lngvhSM8WIh9CjQc","https://api.spotify.com/v1/tracks/4vJr55lngvhSM8WIh9CjQc","https://api.spotify.com/v1/audio-analysis/4vJr55lngvhSM8WIh9CjQc",422933,4,"heavy-metal"
"322",0.465,0.94,2,-3.154,0,0.0516,2.21e-05,0.0196,0.378,0.478,120.015,"audio_features","1KSeNX3vDIeafH4oVkz5hG","spotify:track:1KSeNX3vDIeafH4oVkz5hG","https://api.spotify.com/v1/tracks/1KSeNX3vDIeafH4oVkz5hG","https://api.spotify.com/v1/audio-analysis/1KSeNX3vDIeafH4oVkz5hG",234373,4,"heavy-metal"
"323",0.504,0.963,6,-4.894,1,0.125,0.000112,0,0.0906,0.584,104.99,"audio_features","4zKlkTXbCtQE9dY3SZjRi3","spotify:track:4zKlkTXbCtQE9dY3SZjRi3","https://api.spotify.com/v1/tracks/4zKlkTXbCtQE9dY3SZjRi3","https://api.spotify.com/v1/audio-analysis/4zKlkTXbCtQE9dY3SZjRi3",196040,4,"heavy-metal"
"324",0.406,0.964,6,-4.453,1,0.0476,4.05e-05,0.612,0.0556,0.559,181.982,"audio_features","7zmgGJrQoOOSrkEoJDVeR2","spotify:track:7zmgGJrQoOOSrkEoJDVeR2","https://api.spotify.com/v1/tracks/7zmgGJrQoOOSrkEoJDVeR2","https://api.spotify.com/v1/audio-analysis/7zmgGJrQoOOSrkEoJDVeR2",259680,4,"heavy-metal"
"325",0.211,0.972,10,-3.755,0,0.188,0.00323,7.31e-06,0.573,0.202,143.75,"audio_features","570k0iNqjdLlBjkVBPajWy","spotify:track:570k0iNqjdLlBjkVBPajWy","https://api.spotify.com/v1/tracks/570k0iNqjdLlBjkVBPajWy","https://api.spotify.com/v1/audio-analysis/570k0iNqjdLlBjkVBPajWy",187800,4,"heavy-metal"
"326",0.595,0.641,2,-7.976,0,0.0293,0.0328,3.15e-06,0.174,0.512,127.999,"audio_features","0kHJ1gFEeaGBFRcOE2LQ5m","spotify:track:0kHJ1gFEeaGBFRcOE2LQ5m","https://api.spotify.com/v1/tracks/0kHJ1gFEeaGBFRcOE2LQ5m","https://api.spotify.com/v1/audio-analysis/0kHJ1gFEeaGBFRcOE2LQ5m",241027,4,"heavy-metal"
"327",0.535,0.889,10,-5.547,0,0.0533,9.92e-05,0.41,0.329,0.327,97.493,"audio_features","7wIM12xtLjseygwEtaJn9A","spotify:track:7wIM12xtLjseygwEtaJn9A","https://api.spotify.com/v1/tracks/7wIM12xtLjseygwEtaJn9A","https://api.spotify.com/v1/audio-analysis/7wIM12xtLjseygwEtaJn9A",233048,4,"heavy-metal"
"328",0.315,0.993,4,-5.458,1,0.209,0.000165,0.00359,0.0714,0.0371,152.17,"audio_features","2kW45RgvG6cGkyAfq9ZlsZ","spotify:track:2kW45RgvG6cGkyAfq9ZlsZ","https://api.spotify.com/v1/tracks/2kW45RgvG6cGkyAfq9ZlsZ","https://api.spotify.com/v1/audio-analysis/2kW45RgvG6cGkyAfq9ZlsZ",172027,5,"heavy-metal"
"329",0.477,0.965,10,-3.245,0,0.155,0.000706,1.03e-06,0.301,0.584,110.015,"audio_features","4HakXl0YEkuz7PIQtRIth3","spotify:track:4HakXl0YEkuz7PIQtRIth3","https://api.spotify.com/v1/tracks/4HakXl0YEkuz7PIQtRIth3","https://api.spotify.com/v1/audio-analysis/4HakXl0YEkuz7PIQtRIth3",222253,4,"heavy-metal"
"330",0.443,0.934,2,-5.766,1,0.0853,6.15e-05,0.00404,0.129,0.228,76.011,"audio_features","4IvWcj0ZS0nGZKuykTPolm","spotify:track:4IvWcj0ZS0nGZKuykTPolm","https://api.spotify.com/v1/tracks/4IvWcj0ZS0nGZKuykTPolm","https://api.spotify.com/v1/audio-analysis/4IvWcj0ZS0nGZKuykTPolm",312382,4,"heavy-metal"
"331",0.447,0.985,6,-3.68,1,0.198,0.000134,1.17e-05,0.574,0.324,139.829,"audio_features","0yt0tDGpiWoxWfw4mTOzq5","spotify:track:0yt0tDGpiWoxWfw4mTOzq5","https://api.spotify.com/v1/tracks/0yt0tDGpiWoxWfw4mTOzq5","https://api.spotify.com/v1/audio-analysis/0yt0tDGpiWoxWfw4mTOzq5",235893,4,"heavy-metal"
"332",0.519,0.861,0,-6.67,1,0.0758,0.0173,0.00312,0.06,0.213,117.846,"audio_features","4hOohf45f0JtxYKNsEAIOV","spotify:track:4hOohf45f0JtxYKNsEAIOV","https://api.spotify.com/v1/tracks/4hOohf45f0JtxYKNsEAIOV","https://api.spotify.com/v1/audio-analysis/4hOohf45f0JtxYKNsEAIOV",309933,4,"heavy-metal"
"333",0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,"audio_features","7fcfNW0XxTWlwVlftzfDOR","spotify:track:7fcfNW0XxTWlwVlftzfDOR","https://api.spotify.com/v1/tracks/7fcfNW0XxTWlwVlftzfDOR","https://api.spotify.com/v1/audio-analysis/7fcfNW0XxTWlwVlftzfDOR",315120,4,"heavy-metal"
"334",0.173,0.938,6,-4.642,1,0.0807,0.000216,0.00244,0.271,0.176,118.064,"audio_features","4JynkH6Oa9cJ0zUTzYA2UP","spotify:track:4JynkH6Oa9cJ0zUTzYA2UP","https://api.spotify.com/v1/tracks/4JynkH6Oa9cJ0zUTzYA2UP","https://api.spotify.com/v1/audio-analysis/4JynkH6Oa9cJ0zUTzYA2UP",265440,4,"heavy-metal"
"335",0.375,0.951,4,-9.113,0,0.113,0.000754,0.259,0.103,0.198,100.631,"audio_features","3LM41UarpHPJkUZ7rVbbGx","spotify:track:3LM41UarpHPJkUZ7rVbbGx","https://api.spotify.com/v1/tracks/3LM41UarpHPJkUZ7rVbbGx","https://api.spotify.com/v1/audio-analysis/3LM41UarpHPJkUZ7rVbbGx",395133,4,"heavy-metal"
"336",0.333,0.445,3,-16.343,0,0.0283,0.00858,0.0451,0.167,0.35,89.371,"audio_features","13zmzwQNK2EOJ9zp8yrt47","spotify:track:13zmzwQNK2EOJ9zp8yrt47","https://api.spotify.com/v1/tracks/13zmzwQNK2EOJ9zp8yrt47","https://api.spotify.com/v1/audio-analysis/13zmzwQNK2EOJ9zp8yrt47",417840,4,"heavy-metal"
"337",0.221,0.96,9,-7.534,1,0.181,1.92e-06,0.081,0.507,0.283,142.589,"audio_features","4eZjwZGuzOexZetGW3SizZ","spotify:track:4eZjwZGuzOexZetGW3SizZ","https://api.spotify.com/v1/tracks/4eZjwZGuzOexZetGW3SizZ","https://api.spotify.com/v1/audio-analysis/4eZjwZGuzOexZetGW3SizZ",293347,3,"heavy-metal"
"338",0.324,0.994,1,-4.366,0,0.141,9.06e-05,0.347,0.0916,0.0841,105.012,"audio_features","5AdoS3gS47x40nBNlNmPQ8","spotify:track:5AdoS3gS47x40nBNlNmPQ8","https://api.spotify.com/v1/tracks/5AdoS3gS47x40nBNlNmPQ8","https://api.spotify.com/v1/audio-analysis/5AdoS3gS47x40nBNlNmPQ8",291773,4,"heavy-metal"
"339",0.462,0.947,6,-4.082,0,0.082,8.12e-05,0.000752,0.16,0.539,130.126,"audio_features","36yZ2B3DWWC3HLdKRs8cqr","spotify:track:36yZ2B3DWWC3HLdKRs8cqr","https://api.spotify.com/v1/tracks/36yZ2B3DWWC3HLdKRs8cqr","https://api.spotify.com/v1/audio-analysis/36yZ2B3DWWC3HLdKRs8cqr",250827,4,"heavy-metal"
"340",0.363,0.905,1,-7.781,1,0.0519,0.00397,0.000402,0.375,0.53,81.292,"audio_features","5gnjaZqOaqE5GZKjby8KoT","spotify:track:5gnjaZqOaqE5GZKjby8KoT","https://api.spotify.com/v1/tracks/5gnjaZqOaqE5GZKjby8KoT","https://api.spotify.com/v1/audio-analysis/5gnjaZqOaqE5GZKjby8KoT",330227,4,"heavy-metal"
"341",0.468,0.996,11,-3.027,0,0.179,1.41e-05,0,0.26,0.094,75.978,"audio_features","7iXehQAqsHO8xwGUcnZpHW","spotify:track:7iXehQAqsHO8xwGUcnZpHW","https://api.spotify.com/v1/tracks/7iXehQAqsHO8xwGUcnZpHW","https://api.spotify.com/v1/audio-analysis/7iXehQAqsHO8xwGUcnZpHW",218133,4,"heavy-metal"
"342",0.431,0.979,5,-3.863,1,0.0688,0.00149,0,0.371,0.343,94.951,"audio_features","66Swj0W8IR8Wunowmd0bPM","spotify:track:66Swj0W8IR8Wunowmd0bPM","https://api.spotify.com/v1/tracks/66Swj0W8IR8Wunowmd0bPM","https://api.spotify.com/v1/audio-analysis/66Swj0W8IR8Wunowmd0bPM",221707,4,"heavy-metal"
"343",0.365,0.978,9,-6.314,1,0.0698,0.00016,0.00241,0.206,0.108,101.886,"audio_features","153SwL1d9SfCLWhqIs08we","spotify:track:153SwL1d9SfCLWhqIs08we","https://api.spotify.com/v1/tracks/153SwL1d9SfCLWhqIs08we","https://api.spotify.com/v1/audio-analysis/153SwL1d9SfCLWhqIs08we",301053,4,"heavy-metal"
"344",0.261,0.934,9,-2.765,1,0.0931,6.86e-05,6.13e-05,0.217,0.548,162.021,"audio_features","1L3VY7f1nQQVyfs8ZunYRL","spotify:track:1L3VY7f1nQQVyfs8ZunYRL","https://api.spotify.com/v1/tracks/1L3VY7f1nQQVyfs8ZunYRL","https://api.spotify.com/v1/audio-analysis/1L3VY7f1nQQVyfs8ZunYRL",231493,4,"heavy-metal"
"345",0.516,0.971,10,-4.867,0,0.219,0.000341,0.105,0.707,0.08,104.757,"audio_features","3gwquM6glSvyE3re9LoEGh","spotify:track:3gwquM6glSvyE3re9LoEGh","https://api.spotify.com/v1/tracks/3gwquM6glSvyE3re9LoEGh","https://api.spotify.com/v1/audio-analysis/3gwquM6glSvyE3re9LoEGh",225027,4,"heavy-metal"
"346",0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,"audio_features","7fcfNW0XxTWlwVlftzfDOR","spotify:track:7fcfNW0XxTWlwVlftzfDOR","https://api.spotify.com/v1/tracks/7fcfNW0XxTWlwVlftzfDOR","https://api.spotify.com/v1/audio-analysis/7fcfNW0XxTWlwVlftzfDOR",315120,4,"heavy-metal"
"347",0.131,0.951,2,-5.694,0,0.14,0.000238,0.00021,0.0635,0.104,184.311,"audio_features","7022Kd9KEDAoEM65xiuRfC","spotify:track:7022Kd9KEDAoEM65xiuRfC","https://api.spotify.com/v1/tracks/7022Kd9KEDAoEM65xiuRfC","https://api.spotify.com/v1/audio-analysis/7022Kd9KEDAoEM65xiuRfC",352343,4,"heavy-metal"
"348",0.443,0.934,2,-5.766,1,0.0853,6.15e-05,0.00404,0.129,0.228,76.011,"audio_features","4IvWcj0ZS0nGZKuykTPolm","spotify:track:4IvWcj0ZS0nGZKuykTPolm","https://api.spotify.com/v1/tracks/4IvWcj0ZS0nGZKuykTPolm","https://api.spotify.com/v1/audio-analysis/4IvWcj0ZS0nGZKuykTPolm",312382,4,"heavy-metal"
"349",0.357,0.944,8,-5.327,1,0.0493,8.49e-06,0.000308,0.561,0.496,199.948,"audio_features","0wC8UdkflVFiR95fL55Uzd","spotify:track:0wC8UdkflVFiR95fL55Uzd","https://api.spotify.com/v1/tracks/0wC8UdkflVFiR95fL55Uzd","https://api.spotify.com/v1/audio-analysis/0wC8UdkflVFiR95fL55Uzd",230160,4,"heavy-metal"
"350",0.448,0.941,0,-4.733,1,0.142,0.000373,1.6e-06,0.332,0.325,155.031,"audio_features","0YAVTydrJotYSpqP9WNuCF","spotify:track:0YAVTydrJotYSpqP9WNuCF","https://api.spotify.com/v1/tracks/0YAVTydrJotYSpqP9WNuCF","https://api.spotify.com/v1/audio-analysis/0YAVTydrJotYSpqP9WNuCF",262133,3,"heavy-metal"
"351",0.499,0.67,9,-7.779,0,0.0277,5.55e-05,0.246,0.101,0.158,139.995,"audio_features","5noK6xCSSWSAQUt3onP5TN","spotify:track:5noK6xCSSWSAQUt3onP5TN","https://api.spotify.com/v1/tracks/5noK6xCSSWSAQUt3onP5TN","https://api.spotify.com/v1/audio-analysis/5noK6xCSSWSAQUt3onP5TN",350387,4,"heavy-metal"
"352",0.479,0.9,2,-6.646,0,0.0425,0.000558,0.00105,0.326,0.554,90.996,"audio_features","282RZOdU2idTClxJ7XIltH","spotify:track:282RZOdU2idTClxJ7XIltH","https://api.spotify.com/v1/tracks/282RZOdU2idTClxJ7XIltH","https://api.spotify.com/v1/audio-analysis/282RZOdU2idTClxJ7XIltH",278640,4,"heavy-metal"
"353",0.451,0.993,10,-4.688,0,0.163,2.87e-06,0.559,0.0866,0.124,119.93,"audio_features","52DKRgSDIyvacToVErwWg5","spotify:track:52DKRgSDIyvacToVErwWg5","https://api.spotify.com/v1/tracks/52DKRgSDIyvacToVErwWg5","https://api.spotify.com/v1/audio-analysis/52DKRgSDIyvacToVErwWg5",215280,4,"heavy-metal"
"354",0.67,0.864,0,-5.2,0,0.0526,0.0901,2.58e-05,0.119,0.732,132.01,"audio_features","4hxd9xX8SNH0R2XSrXRATW","spotify:track:4hxd9xX8SNH0R2XSrXRATW","https://api.spotify.com/v1/tracks/4hxd9xX8SNH0R2XSrXRATW","https://api.spotify.com/v1/audio-analysis/4hxd9xX8SNH0R2XSrXRATW",268747,4,"heavy-metal"
"355",0.468,0.996,11,-3.027,0,0.179,1.41e-05,0,0.26,0.094,75.978,"audio_features","7iXehQAqsHO8xwGUcnZpHW","spotify:track:7iXehQAqsHO8xwGUcnZpHW","https://api.spotify.com/v1/tracks/7iXehQAqsHO8xwGUcnZpHW","https://api.spotify.com/v1/audio-analysis/7iXehQAqsHO8xwGUcnZpHW",218133,4,"heavy-metal"
"356",0.232,0.93,9,-8.794,1,0.0825,0.00342,0.745,0.0939,0.0365,122.667,"audio_features","6iFljFRUR5Co2EX4GIcGTB","spotify:track:6iFljFRUR5Co2EX4GIcGTB","https://api.spotify.com/v1/tracks/6iFljFRUR5Co2EX4GIcGTB","https://api.spotify.com/v1/audio-analysis/6iFljFRUR5Co2EX4GIcGTB",516267,4,"heavy-metal"
"357",0.274,0.661,8,-6.903,0,0.0388,0.105,7.16e-06,0.67,0.268,126.634,"audio_features","2mUj4Z9rbGl35GPk0oZMGH","spotify:track:2mUj4Z9rbGl35GPk0oZMGH","https://api.spotify.com/v1/tracks/2mUj4Z9rbGl35GPk0oZMGH","https://api.spotify.com/v1/audio-analysis/2mUj4Z9rbGl35GPk0oZMGH",190351,5,"heavy-metal"
"358",0.468,0.996,11,-3.027,0,0.179,1.41e-05,0,0.26,0.094,75.978,"audio_features","7iXehQAqsHO8xwGUcnZpHW","spotify:track:7iXehQAqsHO8xwGUcnZpHW","https://api.spotify.com/v1/tracks/7iXehQAqsHO8xwGUcnZpHW","https://api.spotify.com/v1/audio-analysis/7iXehQAqsHO8xwGUcnZpHW",218133,4,"heavy-metal"
"359",0.479,0.9,2,-6.646,0,0.0425,0.000558,0.00105,0.326,0.554,90.996,"audio_features","282RZOdU2idTClxJ7XIltH","spotify:track:282RZOdU2idTClxJ7XIltH","https://api.spotify.com/v1/tracks/282RZOdU2idTClxJ7XIltH","https://api.spotify.com/v1/audio-analysis/282RZOdU2idTClxJ7XIltH",278640,4,"heavy-metal"
"360",0.274,0.726,9,-11.541,1,0.0449,0.000212,0.0113,0.0993,0.426,146.449,"audio_features","4vJr55lngvhSM8WIh9CjQc","spotify:track:4vJr55lngvhSM8WIh9CjQc","https://api.spotify.com/v1/tracks/4vJr55lngvhSM8WIh9CjQc","https://api.spotify.com/v1/audio-analysis/4vJr55lngvhSM8WIh9CjQc",422933,4,"heavy-metal"
"361",0.511,0.993,1,-3.341,1,0.131,0.000326,8.32e-06,0.288,0.322,129.986,"audio_features","52lWFbQaG8VajS7y41hafF","spotify:track:52lWFbQaG8VajS7y41hafF","https://api.spotify.com/v1/tracks/52lWFbQaG8VajS7y41hafF","https://api.spotify.com/v1/audio-analysis/52lWFbQaG8VajS7y41hafF",270693,5,"heavy-metal"
"362",0.426,0.997,9,-4.66,0,0.135,1.76e-06,0.307,0.0804,0.0349,125.072,"audio_features","6ahpqy92ciw0zXB8492nYy","spotify:track:6ahpqy92ciw0zXB8492nYy","https://api.spotify.com/v1/tracks/6ahpqy92ciw0zXB8492nYy","https://api.spotify.com/v1/audio-analysis/6ahpqy92ciw0zXB8492nYy",266307,4,"heavy-metal"
"363",0.25,0.868,0,-4.902,1,0.0769,8.19e-05,0.655,0.594,0.262,96.541,"audio_features","0Nj4eoThAEPpmeSA6zWYEs","spotify:track:0Nj4eoThAEPpmeSA6zWYEs","https://api.spotify.com/v1/tracks/0Nj4eoThAEPpmeSA6zWYEs","https://api.spotify.com/v1/audio-analysis/0Nj4eoThAEPpmeSA6zWYEs",555933,4,"heavy-metal"
"364",0.519,0.953,11,-4.974,0,0.0863,0.00156,1.49e-06,0.0844,0.152,126.972,"audio_features","0DhsBWaVj3Fk4gzUzngAmP","spotify:track:0DhsBWaVj3Fk4gzUzngAmP","https://api.spotify.com/v1/tracks/0DhsBWaVj3Fk4gzUzngAmP","https://api.spotify.com/v1/audio-analysis/0DhsBWaVj3Fk4gzUzngAmP",207160,4,"heavy-metal"
"365",0.519,0.861,0,-6.67,1,0.0758,0.0173,0.00312,0.06,0.213,117.846,"audio_features","4hOohf45f0JtxYKNsEAIOV","spotify:track:4hOohf45f0JtxYKNsEAIOV","https://api.spotify.com/v1/tracks/4hOohf45f0JtxYKNsEAIOV","https://api.spotify.com/v1/audio-analysis/4hOohf45f0JtxYKNsEAIOV",309933,4,"heavy-metal"
"366",0.514,0.817,4,-5.691,1,0.0418,6.75e-05,4.47e-06,0.133,0.209,122.001,"audio_features","3g7ELVxKlyTz6IrSNh0MI7","spotify:track:3g7ELVxKlyTz6IrSNh0MI7","https://api.spotify.com/v1/tracks/3g7ELVxKlyTz6IrSNh0MI7","https://api.spotify.com/v1/audio-analysis/3g7ELVxKlyTz6IrSNh0MI7",209120,4,"heavy-metal"
"367",0.143,0.911,8,-4.667,1,0.126,4.09e-05,0.474,0.221,0.0354,146.084,"audio_features","5IUDpsPOFHsssPQY58tWdz","spotify:track:5IUDpsPOFHsssPQY58tWdz","https://api.spotify.com/v1/tracks/5IUDpsPOFHsssPQY58tWdz","https://api.spotify.com/v1/audio-analysis/5IUDpsPOFHsssPQY58tWdz",480267,4,"heavy-metal"
"368",0.274,0.726,9,-11.541,1,0.0449,0.000212,0.0113,0.0993,0.426,146.449,"audio_features","4vJr55lngvhSM8WIh9CjQc","spotify:track:4vJr55lngvhSM8WIh9CjQc","https://api.spotify.com/v1/tracks/4vJr55lngvhSM8WIh9CjQc","https://api.spotify.com/v1/audio-analysis/4vJr55lngvhSM8WIh9CjQc",422933,4,"heavy-metal"
"369",0.264,0.969,5,-4.177,0,0.162,0.00347,0.00123,0.0885,0.168,151.939,"audio_features","2jfYVyExxd0j61Qm5TZi6V","spotify:track:2jfYVyExxd0j61Qm5TZi6V","https://api.spotify.com/v1/tracks/2jfYVyExxd0j61Qm5TZi6V","https://api.spotify.com/v1/audio-analysis/2jfYVyExxd0j61Qm5TZi6V",397827,4,"heavy-metal"
"370",0.312,0.971,3,-5.139,1,0.0785,1.46e-05,0.0109,0.746,0.203,160.009,"audio_features","0VIsn60cvchrocLoaJ87GM","spotify:track:0VIsn60cvchrocLoaJ87GM","https://api.spotify.com/v1/tracks/0VIsn60cvchrocLoaJ87GM","https://api.spotify.com/v1/audio-analysis/0VIsn60cvchrocLoaJ87GM",316675,4,"heavy-metal"
"371",0.49,0.877,9,-5.394,1,0.044,0.000131,0.000622,0.0987,0.393,148.032,"audio_features","1nizV50Nh1WwrVp0QUMisj","spotify:track:1nizV50Nh1WwrVp0QUMisj","https://api.spotify.com/v1/tracks/1nizV50Nh1WwrVp0QUMisj","https://api.spotify.com/v1/audio-analysis/1nizV50Nh1WwrVp0QUMisj",254616,4,"heavy-metal"
"372",0.525,0.988,8,-4.438,1,0.131,0.000203,5.14e-05,0.216,0.108,95.007,"audio_features","0snCa39pI3RVzA4ppOeSWO","spotify:track:0snCa39pI3RVzA4ppOeSWO","https://api.spotify.com/v1/tracks/0snCa39pI3RVzA4ppOeSWO","https://api.spotify.com/v1/audio-analysis/0snCa39pI3RVzA4ppOeSWO",277080,4,"heavy-metal"
"373",0.156,0.983,10,-3.925,0,0.105,1.13e-06,0.904,0.16,0.252,160.032,"audio_features","375c4O60AYQODbt9vpCe2i","spotify:track:375c4O60AYQODbt9vpCe2i","https://api.spotify.com/v1/tracks/375c4O60AYQODbt9vpCe2i","https://api.spotify.com/v1/audio-analysis/375c4O60AYQODbt9vpCe2i",331800,4,"heavy-metal"
